Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
4235,9455741317,2,2,2,82,24,1478459,3319747,-2015022,35454187,19992,2412,1949281
85,8559760749,18,18,32,82,24,1478459,3317720,-2011199,35492513,19990,2410,1958672
9450,7733041828,7,9,9,82,24,1478459,3315410,-2010426,35538857,19992,2408,1968031
6719,8394119173,4,40,4,82,24,1478459,3313553,-2013424,35584427,19992,2406,1977422
2547,8477033454,0,0,16,82,24,1478459,3311338,-2009972,35622213,19992,2404,1986781
5762,9796417695,28,34,26,82,24,1478459,3309442,-2008663,35678939,19990,2402,1996094
9372,9167754538,47,48,30,82,24,1478459,3307245,-2011914,35738406,19992,2399,2005469
2667,8792411236,15,15,32,82,24,1478459,3304877,-2012982,35796792,19992,2397,2014891
9832,79026864810,27,27,25,82,24,1478459,3302923,-2008786,35843723,19990,2394,2024219
5831,7897546677,28,26,41,82,24,1478459,3300729,-2012234,35903218,19990,2393,2033563
9610,8557517388,1,35,4,82,24,1478459,3298243,-2012393,35947634,19990,2390,2043000
6085,73166508910,10,31,31,82,24,1478459,3296143,-2011950,35983279,19992,2388,2052359
319,9058292438,47,30,48,82,24,1478459,3293924,-2011923,36038639,19990,2386,2061703
9893,7553756548,5,5,6,82,24,1478459,3291361,-2010474,36092888,19990,2384,2071078
6295,9203685536,20,9,7,82,24,1478459,3288959,-2011984,36136351,19992,2381,2080469
3331,8277768891,47,12,48,82,24,1478459,3286503,-2011306,36189679,19992,2378,2089828
5072,7988616274,32,17,17,82,24,1478459,3283902,-2010801,36243505,19992,2376,2099188
6750,9424423367,24,44,6,82,24,1478459,3281584,-2009358,36309119,19990,2374,2108547
2235,8021553291,46,11,16,82,24,1478459,3279011,-2011174,36336248,19992,2371,2117859
6074,7835996669,11,46,16,82,24,1478459,3276340,-2008991,36384226,19990,2368,2127203
4133,8949580203,45,1,4,82,24,1478459,3273861,-2009989,36439864,19992,2366,2136563
5421,8809362068,22,22,12,82,24,1478459,3270888,-2013281,36516851,19990,2363,2145906
5912,9288864734,13,20,20,82,24,1478459,3268143,-2009496,36566003,19992,2360,2155234
1119,85204148810,26,26,41,82,24,1478459,3265438,-2012649,36613761,19992,2358,2164578
8190,9404946825,8,10,31,82,24,1478459,3262366,-2011970,36659446,19990,2355,2173953
16,7765684524,46,46,0,82,24,1478459,3259418,-2011493,36695953,19992,2352,2183328
1712,9562843577,10,31,10,82,24,1478459,3256615,-2011376,36762484,19990,2349,2192688
5200,8133718341,4,40,1,82,24,1478459,3253526,-2011580,36815185,19992,2346,2202094
9390,7359844932,37,24,44,82,24,1478459,3250036,-2013116,36859979,19992,2342,2211484
5979,7934389031,29,28,28,82,24,1478459,3246823,-2012285,36922206,19992,2340,2220844
779,9016512396,28,34,26,82,24,1478459,3243563,-2011055,36981594,19992,2336,2230219
2466,8202379306,39,20,39,82,24,1478459,3240150,-2008465,37022216,19990,2332,2239578
5277,9089428319,48,22,48,82,24,1478459,3236426,-2009004,37066274,19990,2329,2248922
3117,8915088788,5,24,24,82,24,1478459,3233069,-2009346,37121659,19990,2326,2258234
5241,71698945610,7,7,20,82,24,1478459,3229136,-2010161,37200585,19992,2322,2267563
2915,83071131610,34,26,34,82,24,1478459,3225171,-2011145,37253518,19992,2319,2276875
7966,8869487543,6,37,37,82,24,1478459,3221251,-2009988,37315258,19992,2315,2286266
3901,8761037986,41,29,34,82,24,1478459,3217071,-2012119,37360983,19992,2310,2295609
2193,7027547921,18,49,32,82,24,1478459,3212945,-2010916,37411837,19990,2306,2304938
2162,8322348929,32,18,15,82,24,1478459,3208394,-2013116,37473515,19992,2302,2314313
1040,7696246335,31,10,38,82,24,1478459,3203976,-2012117,37531907,19992,2297,2323703
9677,7368651067,29,34,41,82,24,1478459,3199106,-2013233,37586951,19992,2293,2333094
5025,8921211707,34,29,41,82,24,1478459,3194194,-2010508,37646144,19992,2287,2342594
8341,8416181171,29,41,29,82,24,1478459,3188926,-2012736,37701908,19992,2283,2351953
5567,8905141465,5,24,44,82,24,1478459,3183694,-2011954,37772606,19990,2277,2361313
9883,7839429531,24,6,5,82,24,1478459,3178084,-2010633,37835247,19990,2272,2370703
4717,8290240785,40,35,40,82,24,1478459,3172322,-2011025,37898398,19992,2266,2380047
1220,7979059977,22,12,22,82,24,1478459,3166345,-2011011,37942477,19992,2260,2389375
296,98355226310,35,35,4,82,24,1478459,3159962,-2011741,38015462,19992,2254,2398703
7344,7093685224,16,16,16,82,24,1478459,3153537,-2010812,38076373,19992,2247,2408063
7261,8840536345,10,31,10,82,24,1478459,3146705,-2009322,38154825,19990,2241,2417516
259,8443311004,5,5,5,82,24,1478459,3139256,-2011516,38210778,19992,2234,2426906
5684,7417294984,5,44,24,82,24,1478459,3131950,-2010479,38279406,19990,2227,2436250
2718,8805652956,5,24,44,82,24,1478459,3124159,-2010148,38363365,19992,2219,2445656
1927,96854406010,2,25,14,82,24,1478459,3115604,-2010953,38424993,19992,2211,2455016
4791,84828496010,19,33,33,82,24,1478459,3106919,-2009988,38493510,19992,2202,2464391
4080,8434415886,34,34,29,82,24,1478459,3097812,-2012131,38552490,19990,2193,2473750
2554,7766525748,41,26,34,82,24,1478459,3088358,-2012552,38645999,19990,2184,2483125
3727,9141470566,41,29,34,82,24,1478459,3078139,-2008648,38705611,19992,2173,2492484
8749,74922456110,42,21,43,82,24,1478459,3067464,-2011764,38761105,19992,2163,2501844
2508,9421943597,5,37,6,82,24,1478459,3056106,-2010699,38826135,19992,2152,2511234
1763,8677933615,33,33,21,82,24,1478459,3044117,-2011258,38919315,19990,2141,2520625
7902,7194859341,40,35,45,82,24,1478459,3031772,-2011354,39020879,19992,2129,2530000
5877,7416345296,30,12,48,82,24,1478459,3018847,-2009344,39097531,19992,2115,2539359
8151,7402644044,27,25,3,82,24,1478459,3005319,-2011312,39195270,19992,2103,2548688
4186,8262287775,22,30,30,82,24,1478459,2991407,-2013297,39285510,19990,2089,2558063
6570,7626022778,11,0,11,82,24,1478459,2976986,-2011565,39359556,19992,2074,2567422
7853,9870570546,22,12,30,82,24,1478459,2961935,-2012180,39437188,19992,2060,2576797
3237,7853410591,21,33,33,82,24,1478459,2945736,-2014191,39528631,19990,2044,2586156
8056,7786196941,1,4,1,82,24,1478459,2928056,-2009664,39636746,19992,2027,2595516
9160,7500479427,39,39,9,82,24,1478459,2908098,-2011416,39737171,19992,2009,2604891
6984,8792530539,33,43,43,82,24,1478459,2884643,-2010317,39828508,19992,1987,2614250
5331,7135861673,0,16,0,82,24,1478459,2856788,-2011344,39902181,19992,1962,2623594
2386,8808286977,22,22,30,82,24,1478459,2823235,-2011267,40001543,19992,1931,2632984
5319,7631687763,9,13,7,82,24,1478459,2781285,-2010365,40096446,19992,1893,2642406
5930,7601244266,29,26,26,82,24,1478459,2729843,-2010721,40188574,19992,1847,2651781
2295,9979754208,4,45,35,82,24,1478459,2664532,-2012641,40290801,19992,1788,2661141
3907,9752813987,36,38,10,82,24,1478459,2578277,-2010573,40422194,19992,1712,2670531
7839,7492348581,36,8,8,82,24,1478459,2460990,-2011388,40544264,19992,1614,2679859
4972,8907978384,1,35,4,82,24,1478459,2895931,-1960,40565789,5,0,2689328
8464,7824352312,25,2,25,82,24,1478459,2986207,-3860,40503393,5,0,2698891
1371,91791572210,44,44,24,82,24,1478459,3052239,-1933,40381038,5,0,2708422
4341,9888848428,19,43,21,82,24,1478459,3105801,-2638,40275960,8,0,2717953
1522,7895298698,23,23,46,82,24,1478459,3148955,-1142,40172172,8,0,2727453
9319,8412977176,20,9,39,82,24,1478459,3184318,-3822,40019592,5,0,2736891
21,7460244093,11,0,46,82,24,1478459,3214737,-2644,39901300,5,0,2746422
9697,8022397198,34,41,29,82,24,1478459,3240894,-111,39767276,5,0,2755922
816,9250753719,39,9,20,82,24,1478459,3263295,-4266,39604335,5,0,2765406
3860,7227172383,13,13,13,82,24,1478459,3283447,247,39447295,5,0,2774922
5142,9852029792,26,26,41,82,24,1478459,3301329,-4063,39297108,8,0,2784422
243,8940738496,28,29,28,82,24,1478459,3317500,-2474,39166638,5,0,2793922
4338,8227885997,8,36,38,82,24,1478459,3332252,-4055,39026841,8,0,2803453
3138,7122873545,10,38,36,82,24,1478459,3345617,-5337,38845986,5,0,2813109
3223,98606241610,7,7,13,82,24,1478459,3357944,-895,38678544,8,0,2822734
2836,7626833974,30,12,48,82,24,1478459,3369184,-6010,38520582,8,0,2832375
7369,7341727625,13,7,39,82,24,1478459,3379406,-3610,38352107,5,0,2842047
3803,7465583157,49,32,17,82,24,1478459,3388863,-3656,38214895,8,0,2851641
9471,9149619127,39,13,7,82,24,1478459,3397785,-4664,38046181,8,0,2861313
609,7113888534,37,37,44,82,24,1478459,3406047,-2353,37902247,5,0,2870891
839,74696874010,48,22,47,82,24,1478459,3413975,-2375,37758127,5,0,2880625
383,9685318733,13,7,13,82,24,1478459,3421140,-3703,37599113,8,0,2890234
7523,8895167912,24,5,44,82,24,1478459,3428072,-3351,37430105,5,0,2899875
4678,9170989842,29,28,29,82,24,1478459,3434354,-3344,37278490,8,0,2909547
1784,96387826610,7,20,9,82,24,1478459,3440569,-4130,37142300,5,0,2919188
3972,86720379610,17,17,15,82,24,1478459,3446428,-3202,37005617,5,0,2928781
9194,7501019356,21,42,33,82,24,1478459,3451979,-3907,36854291,8,0,2938438
7609,9240376869,3,27,25,82,24,1478459,3456943,-3199,36718976,8,0,2948016
9599,7869115758,0,11,23,82,24,1478459,3462039,-4065,36577246,5,0,2957656
8842,8545076822,33,21,43,82,24,1478459,3466732,-4103,36443529,5,0,2967266
5697,7840529326,4,40,35,82,24,1478459,3471413,-2743,36301768,8,0,2976859
815,88853238810,32,18,17,82,24,1478459,3475723,-1672,36155919,8,0,2986609
8410,8639531326,30,30,48,82,24,1478459,3479878,-2647,36019571,8,0,2996391
1410,76868938710,47,48,47,82,24,1478459,3483963,-4048,35861573,5,0,3006125
4752,8700616454,30,30,12,82,24,1478459,3487725,-687,35727613,5,0,3015891
3522,7881147003,0,46,16,82,24,1478459,3491555,-90,35592342,8,0,3025734
3002,9720789206,3,25,14,82,24,1478459,3495358,-4538,35480645,5,0,3035516
1459,7041986014,8,31,31,82,24,1478459,3498526,-954,35357520,5,0,3045313
2366,8445589977,40,40,1,82,24,1478459,3501908,-917,35220545,5,0,3055125
1817,8950116499,36,38,36,82,24,1478459,3505409,-3609,35092286,8,0,3064938
6203,8674456338,27,3,2,82,24,1478459,3508236,-875,34958836,5,0,3074781
7514,7634050869,9,39,39,82,24,1478459,3511277,-2009,34854078,8,0,3084563
499,8600244025,46,23,11,82,24,1478459,3514080,-3030,34734408,5,0,3094328
4779,7700153948,7,9,20,83,24,1473214,4182970,-1035,24305636,5,0,0
6034,8235749907,8,36,31,83,24,1473214,4182918,-2338,24307607,5,4198,9360
7915,8877255399,0,11,0,83,24,1473214,3948350,-2010215,24359674,19990,3026,19547
3376,9571254281,47,12,48,83,24,1473214,3925389,-2011384,24465264,19990,3008,28922
4035,8712161127,4,45,4,83,24,1473214,3907123,-2010397,24555121,19990,2989,38266
907,7745897012,17,18,18,83,24,1473214,3892107,-2010852,24665985,19988,2975,47656
7383,8134046643,19,21,19,83,24,1473214,3879395,-2011238,24781082,19988,2961,57094
8372,80242448910,7,39,39,83,24,1473214,3868254,-2009546,24899922,19990,2951,66485
9971,8963814626,14,3,25,83,24,1473214,3858372,-2011536,25004522,19990,2943,75828
9842,9303855464,3,25,3,83,24,1473214,3849370,-2011012,25104215,19988,2935,85156
7055,9020894618,49,49,18,83,24,1473214,3841259,-2011836,25227738,19988,2927,94594
6102,7945194123,38,36,10,83,24,1473214,3833960,-2009999,25320566,19990,2920,103953
3704,8854590416,3,27,14,83,24,1473214,3826990,-2011759,25423099,19988,2914,113344
2123,7463153357,4,4,35,83,24,1473214,3820972,-2011243,25539730,19988,2909,122735
1693,7417146589,15,18,32,83,24,1473214,3815200,-2011205,25650195,19990,2903,132110
6860,7844923462,29,41,34,83,24,1473214,3809836,-2011995,25746192,19988,2898,141469
25,8477760429,8,8,36,83,24,1473214,3804464,-2011045,25855503,19990,2893,150828
3023,79475994910,11,11,23,83,24,1473214,3799804,-2011403,25968115,19988,2889,160156
5934,7930637695,31,8,36,83,24,1473214,3795360,-2010116,26077079,19990,2884,169516
4596,98404262610,27,2,2,83,24,1473214,3791007,-2011170,26178181,19988,2881,178906
911,9107273827,46,16,16,83,24,1473214,3786884,-2010065,26285013,19988,2877,188250
4743,8799766429,36,8,36,83,24,1473214,3782797,-2011713,26390132,19988,2873,197594
2518,8464610427,13,7,39,83,24,1473214,3779259,-2009349,26492277,19990,2869,207016
7417,9360768927,28,26,29,83,24,1473214,3775514,-2009691,26588438,19988,2866,216375
3823,9317688378,25,3,3,83,24,1473214,3772024,-2009406,26698027,19990,2863,225766
593,7517299699,29,26,34,83,24,1473214,3768424,-2010347,26799705,19988,2859,235125
7236,7356035521,15,49,17,83,24,1473214,3765020,-2008749,26893478,19990,2856,244469
4717,7040649557,15,49,32,83,24,1473214,3761777,-2011370,27004636,19990,2853,253844
4425,8961572206,1,4,45,83,24,1473214,3758530,-2009516,27097741,19990,2850,263203
4408,9161940135,8,8,31,83,24,1473214,3755129,-2009915,27199099,19988,2847,272547
7921,86512854810,48,30,12,83,24,1473214,3752261,-2012480,27305391,19990,2844,281906
87,8143225544,25,25,3,83,24,1473214,3748650,-2009578,27402817,19988,2841,291328
8944,9382326465,22,22,30,83,24,1473214,3745257,-2009569,27493232,19988,2838,300641
9665,9057188553,8,10,36,83,24,1473214,3741927,-2011510,27588606,19990,2835,310078
2388,8281817745,5,37,6,83,24,1473214,3738520,-2009547,27672308,19988,2831,319453
3279,7633996365,6,44,24,83,24,1473214,3735057,-2008551,27788673,19990,2828,328781
5585,9423719062,18,18,17,83,24,1473214,3731838,-2010440,27881435,19990,2824,338188
4360,7701443832,23,16,0,83,24,1473214,3728195,-2012202,27980953,19990,2821,347531
9254,9944412627,33,33,19,83,24,1473214,3724739,-2009920,28087005,19990,2817,356860
1311,7415911871,15,17,32,83,24,1473214,3721093,-2009188,28173950,19988,2814,366235
8944,9408176499,27,27,14,83,24,1473214,3717228,-2010364,28259138,19990,2811,375625
5340,7100698931,14,2,3,83,24,1473214,3713709,-2010665,28356061,19990,2807,385031
1871,9021362425,19,33,19,83,24,1473214,3709727,-2007183,28442781,19988,2803,394375
6377,8155087987,12,12,22,83,24,1473214,3706021,-2011244,28538012,19988,2799,403750
551,7589466329,16,23,46,83,24,1473214,3702306,-2009998,28615082,19988,2796,413078
2297,9340133565,13,7,9,83,24,1473214,3698266,-2008692,28697400,19990,2791,422453
8258,7203066058,17,18,17,83,24,1473214,3694170,-2012092,28763899,19990,2788,431828
8930,8811184927,7,13,13,83,24,1473214,3690332,-2010749,28846288,19988,2784,441235
2139,9407954949,32,32,49,83,24,1473214,3686279,-2011671,28919384,19990,2780,450594
4631,8291655186,25,14,14,83,24,1473214,3682098,-2009929,28981201,19990,2776,459969
4620,9406826774,46,46,23,83,24,1473214,3678035,-2010987,29044979,19990,2773,469328
655,8720911161,10,31,31,83,24,1473214,3674522,-2010552,29093414,19988,2769,478719
2936,7567044811,15,32,32,83,24,1473214,3670422,-2010602,29146726,19990,2765,488110
5968,9790673192,8,8,31,83,24,1473214,3666641,-2012965,29213788,19990,2761,497469
1569,9445711936,37,37,44,83,24,1473214,3662801,-2010348,29233772,19990,2757,506860
8840,76581407010,49,15,17,83,24,1473214,3659121,-2011580,29268489,19990,2754,516280
9050,91175607610,33,33,33,83,24,1473214,3655618,-2010231,29308433,19990,2751,525703
8711,9686594455,13,9,9,83,24,1473214,3651950,-2009373,29354468,19988,2747,535078
556,7564941944,2,3,25,83,24,1473214,3648469,-2010110,29362265,19990,2743,544438
3011,8913633478,27,3,2,83,24,1473214,3645165,-2011854,29385637,19988,2740,553797
6770,8368889328,21,43,21,83,24,1473214,3641867,-2009358,29425021,19990,2737,563141
2009,9523680093,39,39,13,83,24,1473214,3638531,-2008578,29435912,19990,2733,572516
7409,7974696347,44,37,44,83,24,1473214,3635450,-2008580,29451266,19990,2730,581828
9106,7251292491,47,12,30,83,24,1473214,3632359,-2012960,29476321,19988,2727,591250
7821,7779151987,15,32,17,83,24,1473214,3629273,-2012443,29500950,19990,2724,600610
5800,9737417593,17,15,32,83,24,1473214,3626056,-2012599,29518629,19988,2721,610016
4138,9204543927,34,29,28,83,24,1473214,3622937,-2011640,29532803,19990,2718,619360
4489,9421960392,5,44,5,83,24,1473214,3620084,-2009464,29553777,19990,2715,628719
2704,9333430106,11,16,16,83,24,1473214,3617162,-2010309,29583950,19990,2712,638094
1571,8165313698,28,29,26,83,24,1473214,3614109,-2011523,29589585,19990,2709,647485
8225,8289488664,49,17,49,83,24,1473214,3611091,-2008006,29607264,19990,2706,656875
8283,98821630110,16,16,46,83,24,1473214,3608093,-2011115,29639805,19988,2703,666235
2920,8092833772,20,20,9,83,24,1473214,3605144,-2011908,29656936,19990,2700,675625
7791,8212332332,41,28,29,83,24,1473214,3602306,-2009618,29679078,19990,2697,684953
5067,80961190110,18,49,17,83,24,1473214,3599314,-2010792,29691208,19990,2694,694344
7943,89808991310,9,20,9,83,24,1473214,3596368,-2008716,29710462,19990,2691,703719
181,9269379537,22,30,22,83,24,1473214,3593615,-2013222,29754890,19990,2689,713063
1257,96048909010,38,8,10,83,24,1473214,3590545,-2009716,29785824,19990,2686,722422
6079,8887786469,23,23,23,83,24,1473214,3587538,-2009448,29806251,19990,2683,731813
4615,7993920413,22,12,47,83,24,1473214,3584695,-2008706,29841738,19988,2680,741172
7025,8006362213,1,1,35,83,24,1473214,3581990,-2011328,29865125,19990,2677,750531
4147,9865189787,38,36,31,83,24,1473214,3579014,-2011341,29895990,19990,2674,759860
2401,7299594806,48,48,30,83,24,1473214,3576311,-2010658,29915667,19990,2671,769266
5240,8198323721,28,41,29,83,24,1473214,3573338,-2011013,29975016,19990,2669,778688
1536,9923418204,24,44,37,83,24,1473214,3570636,-2010298,30030381,19990,2666,788016
9411,87916570210,45,1,45,83,24,1473214,3567825,-2011448,30082828,19990,2663,797406
7386,8177398683,34,29,29,83,24,1473214,3564982,-2011692,30100845,19990,2660,806781
7771,7270915624,35,40,4,83,24,1473214,3562405,-2009375,30142907,19990,2658,816141
7742,84452889910,45,45,1,83,24,1473214,3559541,-2009932,30194757,19990,2655,825485
6518,7558329731,19,43,21,83,24,1473214,3556714,-2008836,30250371,19990,2652,834844
847,77692643310,25,27,25,83,24,1473214,3554012,-2008970,30277791,19990,2650,844235
2797,9382919395,44,5,24,83,24,1473214,3551327,-2010968,30318399,19990,2647,853563
5596,96652836510,36,8,8,83,24,1473214,3548817,-2011872,30384678,19990,2644,862969
3362,8078717561,38,38,31,83,24,1473214,3546166,-2010494,30425842,19990,2642,872328
2198,9048595382,21,42,19,83,24,1473214,3543575,-2009238,30476646,19990,2639,881641
3651,9295451372,3,27,27,83,24,1473214,3540857,-2010302,30516835,19990,2636,891078
6523,8873463085,16,0,0,83,24,1473214,3538223,-2010825,30570214,19990,2634,900422
2124,8590591694,7,20,13,83,24,1473214,3535646,-2010452,30602773,19990,2631,909797
3020,9982219099,28,29,28,83,24,1473214,3533342,-2009451,30649775,19990,2628,919172
9250,8689667738,7,20,39,83,24,1473214,3530700,-2011045,30711842,19990,2626,928516
8575,8655545803,47,12,22,83,24,1473214,3527995,-2009472,30757118,19990,2624,937922
1498,8516271882,32,49,18,83,24,1473214,3525752,-2009758,30823402,19990,2621,947313
9014,7247339533,23,23,0,83,24,1473214,3523162,-2009404,30874483,19990,2618,956688
2472,7305719561,20,20,13,83,24,1473214,3520766,-2011956,30903839,19990,2616,966047
2312,9519010638,18,49,15,83,24,1473214,3518127,-2010217,30954369,19990,2614,975406
1063,9444156416,8,8,31,83,24,1473214,3515802,-2010670,31000109,19990,2611,984766
8504,9290219642,29,29,26,83,24,1473214,3513445,-2009898,31060496,19990,2609,994125
7015,9325851826,19,43,21,83,24,1473214,3510953,-2012511,31094307,19990,2607,1003469
3074,7361165149,42,42,19,83,24,1473214,3508554,-2008903,31137456,19990,2604,1012797
7135,7863844686,48,48,22,83,24,1473214,3506095,-2009976,31199265,19990,2602,1022203
5756,9079022306,37,6,37,83,24,1473214,3503905,-2012347,31237683,19990,2600,1031563
6208,8501564063,43,33,43,83,24,1473214,3501377,-2008755,31284593,19990,2597,1040938
3695,8580662756,12,48,47,83,24,1473214,3499092,-2010904,31333783,19990,2595,1050297
8259,9337861068,43,43,19,83,24,1473214,3496960,-2010098,31377297,19990,2592,1059672
9605,8464628493,35,1,40,83,24,1473214,3494574,-2009886,31421189,19990,2590,1069047
3760,8266710634,4,1,35,83,24,1473214,3491982,-2013337,31481884,19990,2588,1078422
4522,7526215034,6,24,37,83,24,1473214,3489714,-2010041,31529276,19990,2585,1087797
6410,7869674475,18,49,18,83,24,1473214,3487750,-2008789,31570722,19990,2583,1097156
1998,9846560092,15,18,32,83,24,1473214,3485306,-2010484,31617810,19990,2581,1106531
7441,7439836953,7,20,7,83,24,1473214,3483155,-2011917,31648491,19990,2578,1115891
1478,7555683017,36,8,38,83,24,1473214,3480920,-2011670,31695083,19990,2576,1125297
8143,9681440618,15,49,17,83,24,1473214,3478968,-2010029,31750753,19990,2574,1134656
8909,7198371012,23,46,0,83,24,1473214,3476501,-2011897,31784804,19990,2572,1144031
4766,9614491743,42,33,21,83,24,1473214,3474487,-2011964,31858366,19990,2570,1153406
5844,8960167344,5,6,44,83,24,1473214,3472149,-2011033,31899581,19990,2568,1162719
3286,9985962056,48,22,22,83,24,1473214,3470128,-2009118,31939299,19990,2566,1172125
5569,8552984072,2,3,14,83,24,1473214,3467920,-2010124,31982328,19990,2564,1181469
8319,9304965004,47,48,22,83,24,1473214,3465809,-2008331,32020640,19990,2561,1190860
8358,70432712610,0,23,11,83,24,1473214,3463909,-2009136,32067720,19990,2559,1200203
8165,8788676172,23,16,16,83,24,1473214,3461630,-2010545,32117784,19990,2557,1209547
1100,8696421491,37,5,44,83,24,1473214,3459810,-2007676,32170590,19990,2555,1218953
8727,7722739175,42,42,19,83,24,1473214,3457690,-2010695,32214840,19990,2553,1228297
1127,9624682178,18,49,32,83,24,1473214,3455410,-2010421,32277704,19990,2551,1237688
7033,76888907510,37,37,24,83,24,1473214,3453557,-2010953,32293869,19990,2549,1247047
870,9048512096,18,18,32,83,24,1473214,3451499,-2009095,32350670,19990,2547,1256422
9856,7743515414,5,37,5,83,24,1473214,3449489,-2009393,32397670,19990,2545,1265766
3611,7504491997,46,46,16,83,24,1473214,3447527,-2008547,32457452,19990,2543,1275172
2401,9304334213,35,4,4,83,24,1473214,3445535,-2010611,32515256,19990,2541,1284531
8552,7764552997,41,29,34,83,24,1473214,3443506,-2011514,32546765,19990,2539,1293891
9401,9475763523,35,4,1,83,24,1473214,3441659,-2012150,32577405,19990,2537,1303250
7126,7236815992,33,33,19,83,24,1473214,3439563,-2011284,32614361,19990,2535,1312625
6557,86965569310,31,8,38,83,24,1473214,3437756,-2009684,32684238,19990,2534,1322016
8590,8699073128,15,18,49,83,24,1473214,3436007,-2010973,32718835,19990,2532,1331375
4699,8549639453,19,33,43,83,24,1473214,3433879,-2009555,32756573,19990,2530,1340703
4727,7006629152,6,44,44,83,24,1473214,3432196,-2010033,32791479,19990,2528,1350125
6312,91464548810,40,35,4,83,24,1473214,3430186,-2008389,32848246,19990,2526,1359500
9133,9301968396,8,38,10,83,24,1473214,3428657,-2013865,32884875,19990,2524,1368860
5929,7874882859,10,31,31,83,24,1473214,3426745,-2010670,32953498,19990,2522,1378188
3483,8725025649,41,28,41,83,24,1473214,3424607,-2009692,32991679,19990,2520,1387516
2962,7275946913,18,49,17,83,24,1473214,3422739,-2006087,33020813,19990,2518,1396938
5292,7455911109,0,11,11,83,24,1473214,3421023,-2008643,33068208,19990,2516,1406360
2183,8927712168,29,29,28,83,24,1473214,3419129,-2010690,33126659,19990,2514,1415750
6158,8599690295,29,26,29,83,24,1473214,3417390,-2010761,33163477,19990,2512,1425156
8887,8460285661,24,5,37,83,24,1473214,3415594,-2009446,33205846,19990,2511,1434578
2670,8563723064,6,5,44,83,24,1473214,3413603,-2003292,33245239,19990,2509,1443938
6582,7224592269,16,0,23,83,24,1473214,3411893,-2010507,33284183,19990,2508,1453297
3619,85258967810,12,30,48,83,24,1473214,3410227,-2011664,33357457,19990,2506,1462735
6973,9011338606,7,13,39,83,24,1473214,3408488,-2007966,33402007,19990,2504,1472078
4244,75069557310,35,40,4,83,24,1473214,3406269,-2008920,33450899,19990,2502,1481453
7188,9275273933,0,0,16,83,24,1473214,3404859,-2013257,33489369,19990,2500,1490828
6212,94036993410,13,7,39,83,24,1473214,3403100,-2007957,33526956,19990,2498,1500219
6463,9721630567,30,47,48,83,24,1473214,3401321,-2013864,33563962,19990,2496,1509563
8233,9176558725,32,15,18,83,24,1473214,3399912,-2009494,33609942,19990,2495,1518906
5765,7148940426,26,28,26,83,24,1473214,3398213,-2010800,33652551,19990,2494,1528297
8244,9428697599,17,32,49,83,24,1473214,3396216,-2010586,33722170,19990,2492,1537688
9300,7249313047,42,21,42,83,24,1473214,3394742,-2009291,33752408,19990,2490,1547016
6006,8687432369,38,36,10,83,24,1473214,3392608,-2006491,33778103,19990,2488,1556391
4534,7808698386,38,31,8,83,24,1473214,3391278,-2011080,33863963,19990,2486,1565781
4028,7611929828,45,35,40,83,24,1473214,3389498,-2010881,33887748,19990,2485,1575125
9919,9497694431,10,38,8,83,24,1473214,3387753,-2011065,33915493,19990,2483,1584453
6177,94930318910,17,15,17,83,24,1473214,3386024,-2010431,33967736,19990,2481,1593828
2992,7243965991,46,46,23,83,24,1473214,3384443,-2009634,34012572,19990,2480,1603250
7746,9608457217,37,37,24,83,24,1473214,3382689,-2007262,34068486,19990,2478,1612610
6358,9101840451,19,21,42,83,24,1473214,3381161,-2010331,34108309,19990,2476,1621953
2324,7922294442,11,23,23,83,24,1473214,3379229,-2010088,34154650,19990,2474,1631328
5141,76602501810,26,26,28,83,24,1473214,3377543,-2010833,34206041,19990,2473,1640656
3653,8387041663,15,17,49,83,24,1473214,3375923,-2010583,34255281,19990,2471,1650047
2261,9327699788,38,8,38,83,24,1473214,3374291,-2010565,34291500,19990,2470,1659453
4725,7348038987,46,11,11,83,24,1473214,3372343,-2013086,34334505,19990,2468,1668781
1556,9309886114,15,17,49,83,24,1473214,3370863,-2009095,34384846,19990,2466,1678203
3763,7260995361,34,29,29,83,24,1473214,3368908,-2011774,34420662,19990,2464,1687531
9227,7913538245,43,19,33,83,24,1473214,3367341,-2011879,34482858,19990,2463,1696875
5770,8940045192,47,47,12,83,24,1473214,3365467,-2008793,34529402,19990,2461,1706235
5848,8283985738,17,15,17,83,24,1473214,3363930,-2009867,34580502,19990,2460,1715641
5049,9159249043,22,48,30,83,24,1473214,3362323,-2012844,34610813,19990,2458,1724969
3547,7897480795,38,31,10,83,24,1473214,3360449,-2010777,34647730,19990,2456,1734360
5184,7571822137,49,15,49,83,24,1473214,3358756,-2014144,34685902,19990,2454,1743750
3421,7300088952,28,34,29,83,24,1473214,3357076,-2009329,34723099,19990,2452,1753078
3829,7947231273,44,5,37,83,24,1473214,3355220,-2011219,34792460,19990,2450,1762422
9966,8141625874,0,11,23,83,24,1473214,3353473,-2008291,34839119,19990,2449,1771797
7230,7492629252,3,14,27,83,24,1473214,3351879,-2009385,34892909,19990,2447,1781172
6707,8397865053,19,42,42,83,24,1473214,3349944,-2008013,34916897,19990,2446,1790610
3235,9352325959,22,48,48,83,24,1473214,3348237,-2010516,34964891,19990,2444,1799969
